"Date","Price","Open","High","Low","Change %"
"05/25/2023","1.420","1.420","1.420","1.400","1.43%"
"05/24/2023","1.400","1.400","1.450","1.390","0.00%"
"05/23/2023","1.400","1.390","1.450","1.390","0.00%"
"05/22/2023","1.400","1.150","1.440","1.150","11.11%"
"05/21/2023","1.260","1.260","1.260","1.260","0.00%"
"05/20/2023","1.260","1.260","1.260","1.260","-9.35%"
"05/19/2023","1.390","1.380","1.430","1.220","0.72%"
"05/18/2023","1.380","1.380","1.380","1.380","2.99%"
"05/17/2023","1.340","1.380","1.390","1.280","-2.90%"
"05/16/2023","1.380","1.380","1.380","1.260","0.00%"
"05/15/2023","1.380","1.380","1.400","1.190","0.00%"
"05/14/2023","1.380","1.380","1.380","1.380","-1.43%"
"05/12/2023","1.400","1.380","1.400","1.180","11.11%"
"05/11/2023","1.260","1.380","1.380","1.180","0.80%"
"05/10/2023","1.250","1.050","1.310","1.050","2.46%"
"05/09/2023","1.220","1.380","1.380","1.210","-11.59%"
"05/08/2023","1.380","1.120","1.380","1.120","31.43%"
"05/07/2023","1.050","1.120","1.120","1.050","-6.25%"
"05/06/2023","1.120","1.380","1.380","1.120","-17.04%"
"05/05/2023","1.350","1.380","1.380","1.210","-2.17%"
"05/04/2023","1.380","1.380","1.380","1.070","2.22%"
"05/03/2023","1.350","1.380","1.400","1.130","-3.57%"
"05/02/2023","1.400","1.090","1.400","1.090","1.45%"
"05/01/2023","1.380","1.090","1.400","1.090","38.00%"
"04/30/2023","1.000","1.120","1.120","1.000","0.00%"
"04/29/2023","1.000","1.000","1.000","1.000","-28.57%"
"04/28/2023","1.400","1.380","1.400","1.200","1.45%"
"04/27/2023","1.380","1.180","1.400","1.120","-1.43%"
"04/26/2023","1.400","1.380","1.400","1.120","0.00%"
"04/25/2023","1.400","1.380","1.400","1.380","1.45%"
"04/24/2023","1.380","1.000","1.400","1.000","38.00%"
"04/23/2023","1.000","1.110","1.110","1.000","0.00%"
"04/22/2023","1.000","1.110","1.110","1.000","-27.54%"
"04/21/2023","1.380","1.140","1.400","1.090","15.97%"
"04/20/2023","1.190","1.380","1.380","1.090","-15.00%"
"04/19/2023","1.400","1.380","1.400","1.120","0.00%"
"04/18/2023","1.400","1.120","1.400","1.090","35.92%"
"04/17/2023","1.030","1.050","1.220","1.000","-1.90%"
"04/16/2023","1.050","1.090","1.090","1.050","0.00%"
"04/15/2023","1.050","1.090","1.090","1.050","-10.26%"
"04/14/2023","1.170","1.050","1.380","1.000","-16.43%"
"04/13/2023","1.400","1.380","1.400","1.090","0.00%"
"04/12/2023","1.400","1.380","1.400","1.060","0.00%"
"04/11/2023","1.400","1.050","1.400","1.050","30.84%"
"04/10/2023","1.070","1.050","1.070","1.050","1.90%"
"04/09/2023","1.050","1.080","1.080","1.050","0.00%"
"04/08/2023","1.050","1.080","1.080","1.050","0.00%"
"04/07/2023","1.050","1.080","1.080","1.050","-23.36%"
"04/06/2023","1.370","1.050","1.370","1.050","0.00%"
"04/05/2023","1.370","1.370","1.370","1.370","-2.14%"
"04/04/2023","1.400","1.370","1.400","1.230","2.19%"
"04/03/2023","1.370","1.370","1.370","1.190","0.00%"
"04/02/2023","1.370","1.370","1.370","1.370","0.00%"
"03/31/2023","1.370","1.370","1.370","1.200","11.38%"
"03/30/2023","1.230","1.370","1.370","1.200","5.13%"
"03/29/2023","1.170","1.370","1.370","1.170","-1.68%"
"03/28/2023","1.190","1.370","1.370","1.150","-13.14%"
"03/27/2023","1.370","1.400","1.400","0.970","-2.14%"
"03/26/2023","1.400","1.400","1.400","1.400","0.00%"
"03/24/2023","1.400","1.150","1.400","1.150","23.89%"
"03/23/2023","1.130","0.890","1.330","0.890","-1.74%"
"03/22/2023","1.150","1.100","1.150","0.950","4.55%"
"03/21/2023","1.100","0.500","1.100","0.500","1.85%"
"03/20/2023","1.080","1.100","1.100","0.600","-1.82%"
"03/19/2023","1.100","1.100","1.100","1.100","0.00%"
"03/18/2023","1.100","1.100","1.100","1.100","30.95%"
"03/17/2023","0.840","1.030","1.100","0.840","-18.45%"
"03/16/2023","1.030","0.650","1.050","0.650","-4.63%"
"03/15/2023","1.080","0.830","1.160","0.830","-1.82%"
"03/14/2023","1.100","0.950","1.140","0.870","15.79%"
"03/13/2023","0.950","1.260","1.260","0.950","-24.60%"
"03/12/2023","1.260","1.270","1.270","1.260","0.00%"
"03/11/2023","1.260","1.270","1.270","1.260","4.13%"
"03/10/2023","1.210","1.240","1.270","1.120","0.83%"
"03/09/2023","1.200","1.240","1.240","1.050","-1.64%"
"03/08/2023","1.220","1.220","1.240","1.130","0.00%"
"03/07/2023","1.220","1.200","1.220","1.140","1.67%"
"03/06/2023","1.200","1.090","1.200","1.020","10.09%"
"03/05/2023","1.090","1.100","1.100","1.090","-0.91%"
"03/04/2023","1.100","1.090","1.100","1.090","5.77%"
"03/03/2023","1.040","1.100","1.100","0.990","0.97%"
"03/02/2023","1.030","1.070","1.100","0.950","4.04%"
"03/01/2023","0.990","1.000","1.100","0.890","-1.00%"
"02/28/2023","1.000","1.090","1.090","0.870","-6.54%"
"02/27/2023","1.070","1.060","1.100","0.910","0.94%"
"02/26/2023","1.060","1.050","1.060","1.050","11.58%"
"02/24/2023","0.950","1.050","1.060","0.940","-9.52%"
"02/23/2023","1.050","0.950","1.050","0.950","8.25%"
"02/22/2023","0.970","0.950","1.010","0.920","0.00%"
"02/21/2023","0.970","0.950","0.990","0.920","2.11%"
"02/20/2023","0.950","0.950","0.950","0.900","0.00%"
"02/19/2023","0.950","0.950","0.950","0.950","-6.86%"
"02/18/2023","1.020","1.020","1.020","1.020","7.37%"
"02/17/2023","0.950","0.980","0.980","0.900","3.26%"
"02/16/2023","0.920","0.960","0.990","0.860","-3.16%"
"02/15/2023","0.950","0.930","0.960","0.880","2.15%"
"02/14/2023","0.930","1.010","1.010","0.880","-2.11%"
"02/13/2023","0.950","0.930","0.980","0.890","-3.06%"
"02/12/2023","0.980","0.930","0.980","0.930","3.16%"
"02/10/2023","0.950","0.920","0.950","0.860","4.40%"
"02/09/2023","0.910","0.930","0.950","0.890","-2.15%"
"02/08/2023","0.930","0.930","0.930","0.870","1.09%"
"02/07/2023","0.920","0.920","0.970","0.870","3.37%"
"02/06/2023","0.890","0.890","0.950","0.850","-1.11%"
"02/05/2023","0.900","0.890","0.900","0.890","1.12%"
"02/04/2023","0.890","0.890","0.890","0.890","-1.11%"
"02/03/2023","0.900","0.800","0.930","0.780","7.14%"
"02/02/2023","0.840","0.890","0.940","0.740","-6.67%"
"02/01/2023","0.900","0.890","0.900","0.890","0.00%"
"01/31/2023","0.900","0.890","0.900","0.750","0.00%"
"01/30/2023","0.900","0.770","0.900","0.770","16.88%"
"01/29/2023","0.770","0.770","0.770","0.770","0.00%"
"01/28/2023","0.770","0.770","0.770","0.770","-14.44%"
"01/27/2023","0.900","0.890","0.900","0.770","1.12%"
"01/26/2023","0.890","0.890","0.900","0.890","0.00%"
"01/25/2023","0.890","0.700","0.900","0.700","27.14%"
"01/24/2023","0.700","0.760","0.900","0.700","-22.22%"
"01/23/2023","0.900","0.700","0.930","0.700","25.00%"
"01/22/2023","0.720","0.720","0.720","0.720","-19.10%"
"01/20/2023","0.890","0.680","0.900","0.680","0.00%"
"01/19/2023","0.890","0.700","0.900","0.680","-1.11%"
"01/18/2023","0.900","0.720","0.900","0.660","0.00%"
"01/17/2023","0.900","0.700","0.900","0.700","0.00%"
"01/16/2023","0.900","0.700","0.900","0.680","28.57%"
"01/15/2023","0.700","0.700","0.700","0.700","0.00%"
"01/14/2023","0.700","0.700","0.700","0.700","0.00%"
"01/13/2023","0.700","0.670","0.900","0.670","-9.09%"
"01/12/2023","0.770","0.650","0.900","0.650","-13.48%"
"01/11/2023","0.890","0.630","0.900","0.630","-1.11%"
"01/10/2023","0.900","0.700","0.900","0.620","0.00%"
"01/09/2023","0.900","0.750","0.900","0.610","20.00%"
"01/08/2023","0.750","0.700","0.750","0.700","0.00%"
"01/07/2023","0.750","0.750","0.750","0.750","-16.67%"
"01/06/2023","0.900","0.700","0.900","0.700","0.00%"
"01/05/2023","0.900","0.890","0.900","0.890","0.00%"
"01/04/2023","0.900","0.750","0.900","0.680","0.00%"
"01/03/2023","0.900","0.880","0.900","0.690","0.00%"
"01/02/2023","0.900","0.880","0.900","0.640","2.27%"
"01/01/2023","0.880","0.880","0.880","0.880","-2.22%"
"12/30/2022","0.900","0.880","0.900","0.880","2.27%"
"12/29/2022","0.880","0.880","0.900","0.700","0.00%"
"12/28/2022","0.880","0.860","0.880","0.830","2.33%"
"12/27/2022","0.860","0.850","0.860","0.850","1.18%"
"12/26/2022","0.850","0.850","0.850","0.850","0.00%"
"12/23/2022","0.850","0.850","0.850","0.660","0.00%"
"12/22/2022","0.850","0.840","0.850","0.580","0.00%"
"12/21/2022","0.850","0.840","0.850","0.610","1.19%"
"12/20/2022","0.840","0.840","0.850","0.840","0.00%"
"12/19/2022","0.840","0.520","0.840","0.520","61.54%"
"12/16/2022","0.520","0.840","0.850","0.470","52.94%"
"12/15/2022","0.340","0.150","0.650","0.150","-45.16%"
"12/14/2022","0.620","0.270","0.620","0.190","100.00%"
"12/13/2022","0.310","0.600","0.620","0.300","-48.33%"
"12/12/2022","0.600","0.550","0.600","0.420","9.09%"
"12/09/2022","0.550","0.330","0.550","0.330","37.50%"
"12/08/2022","0.400","0.500","0.550","0.270","48.15%"
"12/07/2022","0.270","0.500","0.500","0.270","-20.59%"
"12/06/2022","0.340","0.500","0.500","0.340","-32.00%"
"12/05/2022","0.500","0.160","0.500","0.160","78.57%"
"12/02/2022","0.280","0.300","0.300","0.220","40.00%"
"12/01/2022","0.200","0.150","0.230","0.130","33.33%"
"11/30/2022","0.150","0.520","0.520","0.130","-70.00%"
"11/29/2022","0.500","0.150","0.520","0.100","2.04%"
"11/28/2022","0.490","0.150","0.500","0.120","250.00%"
"11/27/2022","0.140","0.140","0.140","0.140","-71.43%"
"11/25/2022","0.490","0.190","0.490","0.140","2.08%"
"11/24/2022","0.480","0.200","0.480","0.110","6.67%"
"11/23/2022","0.450","0.150","0.450","0.130","0.00%"
"11/22/2022","0.450","0.080","0.450","0.080","9.76%"
"11/21/2022","0.410","0.150","0.410","0.110","215.38%"
"11/20/2022","0.130","0.130","0.130","0.130","-13.33%"
"11/19/2022","0.150","0.150","0.150","0.150","36.36%"
"11/18/2022","0.110","0.390","0.390","0.090","-71.79%"
"11/17/2022","0.390","0.150","0.390","0.090","2.63%"
"11/16/2022","0.380","0.150","0.380","0.150","0.00%"
"11/15/2022","0.380","0.150","0.380","0.150","5.56%"
"11/14/2022","0.360","0.150","0.360","0.150","56.52%"
"11/11/2022","0.230","0.110","0.350","0.110","-34.29%"
"11/10/2022","0.350","0.010","0.350","0.010","1,650.00%"
"11/09/2022","0.020","0.060","0.060","-0.150","-116.67%"
"11/08/2022","-0.120","0.350","0.350","-0.140","-134.29%"
"11/07/2022","0.350","0.110","0.350","-0.090","600.00%"
"11/06/2022","0.050","0.050","0.050","0.050","0.00%"
"11/05/2022","0.050","0.050","0.050","0.050","-200.00%"
"11/04/2022","-0.050","0.150","0.350","-0.780","-92.19%"
"11/03/2022","-0.640","0.120","0.160","-0.700","-1,700.00%"
"11/02/2022","0.040","0.050","0.120","-0.610","-105.13%"
"11/01/2022","-0.780","0.040","0.060","-0.780","-2,050.00%"
"10/31/2022","0.040","0.150","0.150","-0.800","0.00%"
"10/30/2022","0.040","0.040","0.040","0.040","-60.00%"
"10/28/2022","0.100","0.210","0.350","0.010","-71.43%"
"10/27/2022","0.350","0.210","0.350","0.140","84.21%"
"10/26/2022","0.190","0.210","0.230","0.120","-9.52%"
"10/25/2022","0.210","0.210","0.350","0.120","31.25%"
"10/24/2022","0.160","0.350","0.350","0.110","-54.29%"
"10/23/2022","0.350","0.350","0.350","0.350","84.21%"
"10/22/2022","0.190","0.190","0.190","0.190","46.15%"
"10/21/2022","0.130","0.210","0.350","0.130","-38.10%"
"10/20/2022","0.210","0.210","0.460","0.170","0.00%"
"10/19/2022","0.210","0.350","0.350","0.120","40.00%"
"10/18/2022","0.150","0.350","0.350","0.110","-57.14%"
"10/17/2022","0.350","0.210","0.350","0.090","133.33%"
"10/14/2022","0.150","0.350","0.350","0.080","25.00%"
"10/13/2022","0.120","0.170","0.280","0.080","-7.69%"
"10/12/2022","0.130","0.330","0.330","0.040","62.50%"
"10/11/2022","0.080","0.330","0.330","0.010","-42.86%"
"10/10/2022","0.140","0.210","0.330","-0.080","-33.33%"
"10/09/2022","0.210","0.330","0.330","0.150","40.00%"
"10/08/2022","0.150","0.150","0.150","0.150","-28.57%"
"10/07/2022","0.210","0.160","0.210","0.150","-36.36%"
"10/06/2022","0.330","0.330","0.330","0.330","0.00%"
"10/05/2022","0.330","0.310","0.330","0.270","3.13%"
"10/04/2022","0.320","0.010","0.320","0.010","220.00%"
"10/03/2022","0.100","0.210","0.210","0.090","-52.38%"
"10/02/2022","0.210","0.330","0.330","0.210","0.00%"
"10/01/2022","0.210","0.210","0.210","0.210","2,000.00%"
"09/30/2022","0.010","0.100","0.100","-0.080","-50.00%"
"09/29/2022","0.020","0.210","0.350","0.020","-93.94%"
"09/28/2022","0.330","0.330","0.350","0.280","-5.71%"
"09/27/2022","0.350","0.330","0.370","0.110","0.00%"
"09/26/2022","0.350","0.330","0.380","0.290","-2.78%"
"09/25/2022","0.360","0.360","0.360","0.360","0.00%"
"09/24/2022","0.360","0.360","0.360","0.360","9.09%"
"09/23/2022","0.330","0.350","0.350","0.330","-5.71%"
"09/22/2022","0.350","0.380","0.590","0.080","-18.60%"
"09/21/2022","0.430","0.380","0.480","0.380","0.00%"
"09/20/2022","0.430","0.380","0.450","0.340","19.44%"
"09/19/2022","0.360","0.400","0.400","0.360","0.00%"
"09/18/2022","0.360","0.360","0.360","0.360","0.00%"
"09/17/2022","0.360","0.360","0.360","0.360","-10.00%"
"09/16/2022","0.400","0.350","0.440","0.350","0.00%"
"09/15/2022","0.400","0.450","0.540","0.310","-11.11%"
"09/14/2022","0.450","0.350","0.450","0.320","28.57%"
"09/13/2022","0.350","0.310","0.440","0.300","2.94%"
"09/12/2022","0.340","0.310","0.540","0.300","6.25%"
"09/11/2022","0.320","0.300","0.320","0.300","6.67%"
"09/09/2022","0.300","0.150","0.350","0.150","11.11%"
"09/08/2022","0.270","0.180","0.330","0.030","80.00%"
"09/07/2022","0.150","0.170","0.200","0.100","-11.76%"
"09/06/2022","0.170","0.010","0.180","0.010","13.33%"
"09/05/2022","0.150","0.110","0.170","0.100","36.36%"
"09/04/2022","0.110","0.110","0.110","0.110","0.00%"
"09/03/2022","0.110","0.110","0.110","0.110","-8.33%"
"09/02/2022","0.120","-0.010","0.120","-0.010","-1,300.00%"
"09/01/2022","-0.010","-0.020","0.060","-0.060","-66.67%"
"08/31/2022","-0.030","-0.020","0.010","-0.050","-400.00%"
"08/30/2022","0.010","-0.020","0.050","-0.050","-200.00%"
"08/29/2022","-0.010","-0.200","0.010","-0.200","-95.00%"
"08/28/2022","-0.200","-0.060","-0.060","-0.200","233.33%"
"08/27/2022","-0.060","-0.060","-0.060","-0.060","-40.00%"
"08/26/2022","-0.100","-0.200","-0.050","-0.200","-50.00%"
"08/25/2022","-0.200","-0.200","-0.110","-0.200","25.00%"
"08/24/2022","-0.160","-0.200","-0.120","-0.200","-20.00%"
"08/23/2022","-0.200","-0.140","-0.090","-0.200","33.33%"
"08/22/2022","-0.150","-0.200","-0.100","-0.200","-25.00%"
"08/21/2022","-0.200","-0.140","-0.130","-0.200","0.00%"
"08/20/2022","-0.200","-0.130","-0.130","-0.200","53.85%"
"08/19/2022","-0.130","-0.200","-0.120","-0.200","-35.00%"
"08/18/2022","-0.200","-0.140","-0.090","-0.200","33.33%"
"08/17/2022","-0.150","-0.200","-0.110","-0.200","7.14%"
"08/16/2022","-0.140","-0.200","-0.120","-0.210","-30.00%"
"08/15/2022","-0.200","-0.180","-0.110","-0.200","-77.78%"
"08/14/2022","-0.900","-0.200","-0.150","-0.950","350.00%"
"08/13/2022","-0.200","-0.150","-0.150","-0.200","33.33%"
"08/12/2022","-0.150","-0.200","-0.090","-0.200","0.00%"
"08/11/2022","-0.150","-0.200","-0.140","-0.210","0.00%"
"08/10/2022","-0.150","-0.200","-0.090","-0.220","50.00%"
"08/09/2022","-0.100","-0.110","-0.080","-0.190","0.00%"
"08/08/2022","-0.100","-0.200","-0.090","-0.200","-50.00%"
"08/07/2022","-0.200","-0.120","-0.120","-0.200","42.86%"
"08/06/2022","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/05/2022","-0.140","-0.120","-0.090","-0.200","0.00%"
"08/04/2022","-0.140","-0.200","-0.110","-0.200","16.67%"
"08/03/2022","-0.120","-0.160","-0.110","-0.200","-14.29%"
"08/02/2022","-0.140","-0.200","-0.130","-0.200","-22.22%"
"08/01/2022","-0.180","-0.200","-0.150","-0.210","-10.00%"
"07/31/2022","-0.200","-0.180","-0.180","-0.200","0.00%"
"07/30/2022","-0.200","-0.200","-0.200","-0.200","33.33%"
"07/29/2022","-0.150","-0.200","-0.150","-0.220","-34.78%"
"07/28/2022","-0.230","-0.200","-0.200","-0.290","27.78%"
"07/27/2022","-0.180","-0.200","-0.180","-0.280","-25.00%"
"07/26/2022","-0.240","-0.200","-0.150","-0.270","14.29%"
"07/25/2022","-0.210","-0.200","-0.190","-0.250","5.00%"
"07/24/2022","-0.200","-0.200","-0.200","-0.200","0.00%"
"07/23/2022","-0.200","-0.210","-0.200","-0.210","-4.76%"
"07/22/2022","-0.210","-0.200","-0.200","-0.310","50.00%"
"07/21/2022","-0.140","-0.200","-0.130","-0.320","-51.72%"
"07/20/2022","-0.290","-0.210","-0.210","-0.320","38.10%"
"07/19/2022","-0.210","-0.200","-0.200","-0.240","-25.00%"
"07/18/2022","-0.280","-0.200","-0.200","-0.350","40.00%"
"07/17/2022","-0.200","-0.210","-0.200","-0.240","-16.67%"
"07/16/2022","-0.240","-0.210","-0.200","-0.240","14.29%"
"07/15/2022","-0.210","-0.200","-0.200","-0.330","-30.00%"
"07/14/2022","-0.300","-0.210","-0.210","-0.410","3.45%"
"07/13/2022","-0.290","-0.200","-0.200","-0.370","38.10%"
"07/12/2022","-0.210","-0.200","-0.200","-0.330","5.00%"
"07/11/2022","-0.200","-0.210","-0.200","-0.210","0.00%"
"07/10/2022","-0.200","-0.200","-0.200","-0.200","0.00%"
"07/09/2022","-0.200","-0.210","-0.200","-0.210","-4.76%"
"07/08/2022","-0.210","-0.200","-0.200","-0.210","-38.24%"
"07/07/2022","-0.340","-0.210","-0.210","-0.360","3.03%"
"07/06/2022","-0.330","-0.200","-0.200","-0.360","65.00%"
"07/05/2022","-0.200","-0.210","-0.200","-0.330","-37.50%"
"07/04/2022","-0.320","-0.200","-0.200","-0.340","52.38%"
"07/03/2022","-0.210","-0.200","-0.200","-0.210","5.00%"
"07/02/2022","-0.200","-0.200","-0.200","-0.200","0.00%"
"07/01/2022","-0.200","-0.350","-0.200","-0.350","-35.48%"
"06/30/2022","-0.310","-0.220","-0.220","-0.370","6.90%"
"06/29/2022","-0.290","-0.200","-0.180","-0.310","45.00%"
"06/28/2022","-0.200","-0.220","-0.160","-0.310","-28.57%"
"06/27/2022","-0.280","-0.220","-0.200","-0.280","0.00%"
"06/26/2022","-0.280","-0.280","-0.280","-0.280","40.00%"
"06/25/2022","-0.200","-0.200","-0.200","-0.200","-37.50%"
"06/24/2022","-0.320","-0.200","-0.200","-0.330","60.00%"
"06/23/2022","-0.200","-0.260","-0.200","-0.280","-28.57%"
"06/22/2022","-0.280","-0.200","-0.140","-0.280","21.74%"
"06/21/2022","-0.230","-0.260","-0.200","-0.300","-8.00%"
"06/20/2022","-0.250","-0.270","-0.180","-0.300","-32.43%"
"06/18/2022","-0.370","-0.370","-0.370","-0.370","0.00%"
"06/17/2022","-0.370","-0.330","-0.260","-0.390","15.63%"
"06/16/2022","-0.320","-0.800","-0.200","-0.800","-50.00%"
"06/15/2022","-0.640","-0.500","-0.500","-0.670","10.34%"
"06/14/2022","-0.580","-0.700","-0.460","-0.700","16.00%"
"06/13/2022","-0.500","-0.800","-0.500","-0.950","-37.50%"
"06/12/2022","-0.800","-0.710","-0.710","-0.800","12.68%"
"06/11/2022","-0.710","-0.710","-0.710","-0.710","31.48%"
"06/10/2022","-0.540","-0.800","-0.530","-0.800","-8.47%"
"06/09/2022","-0.590","-0.800","-0.530","-0.800","-1.67%"
"06/08/2022","-0.600","-0.800","-0.450","-0.800","11.11%"
"06/07/2022","-0.540","-0.800","-0.440","-0.800","-20.59%"
"06/06/2022","-0.680","-0.800","-0.680","-0.800","-24.44%"
"06/05/2022","-0.900","-0.950","-0.900","-0.950","40.62%"
"06/04/2022","-0.640","-0.640","-0.640","-0.640","28.00%"
"06/03/2022","-0.500","-0.550","-0.470","-0.750","-5.66%"
"06/02/2022","-0.530","-0.800","-0.470","-0.800","-11.67%"
"06/01/2022","-0.600","-0.800","-0.580","-0.800","-7.69%"
"05/31/2022","-0.650","-0.800","-0.610","-0.800","1.56%"
"05/30/2022","-0.640","-0.610","-0.580","-0.650","6.67%"
"05/27/2022","-0.600","-0.800","-0.590","-0.800","-1.64%"
"05/26/2022","-0.610","-0.800","-0.580","-0.800","1.67%"
"05/25/2022","-0.600","-0.580","-0.570","-0.680","1.69%"
"05/24/2022","-0.590","-0.800","-0.570","-0.800","-1.67%"
"05/23/2022","-0.600","-0.700","-0.590","-0.710","-14.29%"
"05/21/2022","-0.700","-0.700","-0.700","-0.700","14.75%"
"05/20/2022","-0.610","-0.800","-0.590","-0.800","-1.61%"
"05/19/2022","-0.620","-0.800","-0.560","-0.800","-1.59%"
"05/18/2022","-0.630","-0.800","-0.560","-0.800","1.61%"
"05/17/2022","-0.620","-0.800","-0.560","-0.800","1.64%"
"05/16/2022","-0.610","-0.800","-0.560","-0.800","-32.22%"
"05/15/2022","-0.900","-0.610","-0.610","-0.950","42.86%"
"05/13/2022","-0.630","-0.700","-0.570","-0.700","0.00%"
"05/12/2022","-0.630","-0.800","-0.580","-0.800","-1.56%"
"05/11/2022","-0.640","-0.800","-0.590","-0.800","-3.03%"
"05/10/2022","-0.660","-0.800","-0.600","-0.800","-1.49%"
"05/09/2022","-0.670","-0.770","-0.610","-0.830","-16.25%"
"05/08/2022","-0.800","-0.800","-0.800","-0.800","0.00%"
"05/07/2022","-0.800","-0.800","-0.800","-0.800","15.94%"
"05/06/2022","-0.690","-0.620","-0.580","-0.740","7.81%"
"05/05/2022","-0.640","-0.630","-0.570","-0.710","-20.00%"
"05/04/2022","-0.800","-0.630","-0.630","-0.800","21.21%"
"05/03/2022","-0.660","-0.740","-0.630","-0.750","-7.04%"
"05/02/2022","-0.710","-0.800","-0.630","-0.800","-11.25%"
"05/01/2022","-0.800","-0.800","-0.800","-0.800","0.00%"
"04/30/2022","-0.800","-0.800","-0.800","-0.800","11.11%"
"04/29/2022","-0.720","-0.870","-0.600","-0.870","5.88%"
"04/28/2022","-0.680","-0.640","-0.600","-0.750","0.00%"
"04/27/2022","-0.680","-0.640","-0.610","-0.730","-4.23%"
"04/26/2022","-0.710","-0.760","-0.640","-0.830","4.41%"
"04/25/2022","-0.680","-0.810","-0.640","-0.830","-4.23%"
"04/22/2022","-0.710","-0.750","-0.650","-0.750","0.00%"
"04/21/2022","-0.710","-0.650","-0.650","-0.760","4.41%"
"04/20/2022","-0.680","-0.770","-0.650","-0.770","-1.45%"
"04/19/2022","-0.690","-0.760","-0.650","-0.760","-4.17%"
"04/18/2022","-0.720","-0.800","-0.700","-0.810","-10.00%"
"04/17/2022","-0.800","-0.800","-0.800","-0.800","0.00%"
"04/16/2022","-0.800","-0.800","-0.800","-0.800","12.68%"
"04/15/2022","-0.710","-0.800","-0.690","-0.800","-1.39%"
"04/14/2022","-0.720","-0.790","-0.650","-0.790","1.41%"
"04/13/2022","-0.710","-0.660","-0.650","-0.750","0.00%"
"04/12/2022","-0.710","-0.660","-0.600","-0.870","2.90%"
"04/11/2022","-0.690","-0.850","-0.660","-0.850","1.47%"
"04/08/2022","-0.680","-0.690","-0.620","-0.750","-1.45%"
"04/07/2022","-0.690","-0.750","-0.620","-0.770","-4.17%"
"04/06/2022","-0.720","-0.660","-0.610","-0.720","1.41%"
"04/05/2022","-0.710","-0.750","-0.620","-0.790","0.00%"
"04/04/2022","-0.710","-0.750","-0.660","-0.790","-11.25%"
"04/03/2022","-0.800","-0.800","-0.800","-0.800","8.11%"
"04/02/2022","-0.740","-0.740","-0.740","-0.740","4.23%"
"04/01/2022","-0.710","-0.670","-0.610","-0.720","0.00%"
